"%s will be replaced with customer number","%s will be replaced with customer number"
"Easy Calls","Easy Calls"
"Enabled","Enabled"
"General Settings","General Settings"
"Link Template","Link Template"
"N/A","N/A"
"Phone","Phone"
"Phone Address Priority","Phone Address Priority"
